pokemon_identifier,move_identifier
delcatty,max-steelspike
delcatty,max-guard
sableye,max-strike
sableye,max-flare
sableye,max-geyser
sableye,max-lightning
sableye,max-hailstorm
sableye,max-knuckle
sableye,max-ooze
sableye,max-quake
sableye,max-mindstorm
sableye,max-flutterby
sableye,max-rockfall
sableye,max-phantasm
sableye,max-darkness
sableye,max-steelspike
sableye,max-starfall
sableye,max-guard
sableye-mega,max-strike
sableye-mega,max-flare
sableye-mega,max-geyser
sableye-mega,max-lightning
sableye-mega,max-hailstorm
sableye-mega,max-knuckle
sableye-mega,max-ooze
sableye-mega,max-airstream
sableye-mega,max-mindstorm
sableye-mega,max-flutterby
sableye-mega,max-rockfall
sableye-mega,max-phantasm
sableye-mega,max-darkness
sableye-mega,max-steelspike
sableye-mega,max-starfall
sableye-mega,max-guard
mawile,max-strike
mawile,max-flare
mawile,max-geyser
mawile,max-overgrowth
mawile,max-lightning
mawile,max-hailstorm
mawile,max-knuckle
mawile,max-ooze
mawile,max-mindstorm
mawile,max-rockfall
mawile,max-phantasm
mawile,max-darkness
mawile,max-steelspike
mawile,max-starfall
mawile,max-guard
mawile-mega,max-strike
mawile-mega,max-flare
mawile-mega,max-geyser
mawile-mega,max-overgrowth
mawile-mega,max-lightning
mawile-mega,max-hailstorm
mawile-mega,max-knuckle
mawile-mega,max-ooze
mawile-mega,max-mindstorm
mawile-mega,max-rockfall
mawile-mega,max-phantasm
mawile-mega,max-darkness
mawile-mega,max-steelspike
mawile-mega,max-starfall
mawile-mega,max-guard
aron,max-strike
aron,max-flare
aron,max-geyser
aron,max-lightning
aron,max-knuckle
aron,max-ooze
aron,max-quake
aron,max-airstream
aron,max-mindstorm
aron,max-rockfall
aron,max-phantasm
aron,max-wyrmwind
aron,max-steelspike
aron,max-guard
lairon,max-strike
lairon,max-flare
lairon,max-geyser
lairon,max-lightning
lairon,max-knuckle
lairon,max-ooze
lairon,max-quake
lairon,max-airstream
lairon,max-mindstorm
lairon,max-rockfall
lairon,max-phantasm
lairon,max-steelspike
lairon,max-guard
aggron,max-strike
aggron,max-flare
aggron,max-geyser
aggron,max-overgrowth
aggron,max-lightning
aggron,max-hailstorm
aggron,max-knuckle
aggron,max-ooze
aggron,max-quake
aggron,max-airstream
aggron,max-mindstorm
aggron,max-rockfall
aggron,max-phantasm
aggron,max-wyrmwind
aggron,max-darkness
aggron,max-steelspike
aggron,max-guard
aggron-mega,max-strike
aggron-mega,max-flare
aggron-mega,max-geyser
aggron-mega,max-overgrowth
aggron-mega,max-lightning
aggron-mega,max-hailstorm
aggron-mega,max-knuckle
aggron-mega,max-ooze
aggron-mega,max-quake
aggron-mega,max-airstream
aggron-mega,max-mindstorm
aggron-mega,max-rockfall
aggron-mega,max-phantasm
aggron-mega,max-wyrmwind
aggron-mega,max-darkness
aggron-mega,max-steelspike
aggron-mega,max-guard
meditite,max-strike
meditite,max-flare
meditite,max-geyser
meditite,max-overgrowth
meditite,max-lightning
meditite,max-hailstorm
meditite,max-knuckle
meditite,max-ooze
meditite,max-mindstorm
meditite,max-flutterby
meditite,max-rockfall
meditite,max-phantasm
meditite,max-darkness
meditite,max-steelspike
meditite,max-guard
medicham,max-strike
medicham,max-flare
medicham,max-geyser
medicham,max-overgrowth
medicham,max-lightning
medicham,max-hailstorm
medicham,max-knuckle
medicham,max-ooze
medicham,max-mindstorm
medicham,max-flutterby
medicham,max-rockfall
medicham,max-phantasm
medicham,max-darkness
medicham,max-guard
medicham-mega,max-strike
medicham-mega,max-flare
medicham-mega,max-geyser
medicham-mega,max-overgrowth
medicham-mega,max-lightning
medicham-mega,max-hailstorm
medicham-mega,max-knuckle
medicham-mega,max-ooze
medicham-mega,max-mindstorm
medicham-mega,max-flutterby
medicham-mega,max-rockfall
medicham-mega,max-phantasm
medicham-mega,max-darkness
medicham-mega,max-guard
electrike,max-strike
electrike,max-flare
electrike,max-geyser
electrike,max-lightning
electrike,max-hailstorm
electrike,max-mindstorm
electrike,max-flutterby
electrike,max-phantasm
electrike,max-darkness
electrike,max-steelspike
electrike,max-guard
manectric,max-strike
manectric,max-flare
manectric,max-geyser
manectric,max-lightning
manectric,max-hailstorm
manectric,max-mindstorm
manectric,max-flutterby
manectric,max-darkness
manectric,max-steelspike
manectric,max-guard
manectric-mega,max-strike
manectric-mega,max-flare
manectric-mega,max-geyser
manectric-mega,max-lightning
manectric-mega,max-ooze
manectric-mega,max-mindstorm
manectric-mega,max-flutterby
manectric-mega,max-darkness
manectric-mega,max-steelspike
manectric-mega,max-guard
plusle,max-strike
plusle,max-geyser
plusle,max-overgrowth
plusle,max-lightning
plusle,max-ooze
plusle,max-mindstorm
plusle,max-flutterby
plusle,max-darkness
plusle,max-steelspike
plusle,max-starfall
plusle,max-guard
minun,max-strike
minun,max-geyser
minun,max-overgrowth
minun,max-lightning
minun,max-ooze
minun,max-mindstorm
minun,max-flutterby
minun,max-darkness
minun,max-steelspike
minun,max-starfall
minun,max-guard
volbeat,max-strike
volbeat,max-flare
volbeat,max-geyser
volbeat,max-overgrowth
volbeat,max-lightning
volbeat,max-hailstorm
volbeat,max-knuckle
volbeat,max-ooze
volbeat,max-airstream
volbeat,max-mindstorm
volbeat,max-flutterby
volbeat,max-phantasm
volbeat,max-darkness
volbeat,max-starfall
volbeat,max-guard
illumise,max-strike
illumise,max-flare
illumise,max-geyser
illumise,max-overgrowth
illumise,max-lightning
illumise,max-hailstorm
illumise,max-knuckle
illumise,max-ooze
illumise,max-airstream
illumise,max-mindstorm
illumise,max-flutterby
illumise,max-phantasm
illumise,max-darkness
illumise,max-starfall
illumise,max-guard
budew,max-strike
budew,max-flare
budew,max-geyser
budew,max-overgrowth
budew,max-ooze
budew,max-quake
budew,max-mindstorm
budew,max-flutterby
budew,max-phantasm
budew,max-starfall
budew,max-guard
roselia,max-strike
roselia,max-flare
roselia,max-geyser
roselia,max-overgrowth
roselia,max-ooze
roselia,max-quake
roselia,max-mindstorm
roselia,max-flutterby
roselia,max-phantasm
roselia,max-starfall
roselia,max-guard
roserade,max-strike
roserade,max-flare
roserade,max-geyser
roserade,max-overgrowth
roserade,max-ooze
roserade,max-quake
roserade,max-mindstorm
roserade,max-flutterby
roserade,max-phantasm
roserade,max-starfall
roserade,max-guard
gulpin,max-strike
gulpin,max-flare
gulpin,max-geyser
gulpin,max-overgrowth
gulpin,max-lightning
gulpin,max-hailstorm
gulpin,max-ooze
gulpin,max-quake
gulpin,max-mindstorm
gulpin,max-flutterby
gulpin,max-phantasm
gulpin,max-darkness
gulpin,max-guard
swalot,max-strike
swalot,max-flare
swalot,max-geyser
swalot,max-overgrowth
swalot,max-lightning
swalot,max-hailstorm
swalot,max-ooze
swalot,max-quake
swalot,max-mindstorm
swalot,max-flutterby
swalot,max-phantasm
swalot,max-darkness
swalot,max-guard
carvanha,max-strike
carvanha,max-geyser
carvanha,max-hailstorm
carvanha,max-ooze
carvanha,max-airstream
carvanha,max-mindstorm
carvanha,max-rockfall
carvanha,max-phantasm
carvanha,max-darkness
carvanha,max-guard
sharpedo,max-strike
sharpedo,max-geyser
sharpedo,max-hailstorm
sharpedo,max-ooze
sharpedo,max-quake
sharpedo,max-airstream
sharpedo,max-mindstorm
sharpedo,max-rockfall
sharpedo,max-phantasm
sharpedo,max-darkness
sharpedo,max-guard
sharpedo-mega,max-strike
sharpedo-mega,max-geyser
sharpedo-mega,max-hailstorm
sharpedo-mega,max-ooze
sharpedo-mega,max-quake
sharpedo-mega,max-airstream
sharpedo-mega,max-mindstorm
sharpedo-mega,max-rockfall
sharpedo-mega,max-phantasm
sharpedo-mega,max-darkness
sharpedo-mega,max-guard
wailmer,max-strike
wailmer,max-geyser
wailmer,max-hailstorm
wailmer,max-knuckle
wailmer,max-quake
wailmer,max-airstream
wailmer,max-mindstorm
wailmer,max-rockfall
wailmer,max-phantasm
wailmer,max-steelspike
wailmer,max-guard
wailord,max-strike
wailord,max-geyser
wailord,max-hailstorm
wailord,max-knuckle
wailord,max-quake
wailord,max-airstream
wailord,max-mindstorm
wailord,max-rockfall
wailord,max-phantasm
wailord,max-steelspike
wailord,max-guard
numel,max-strike
numel,max-flare
numel,max-ooze
numel,max-quake
numel,max-mindstorm
numel,max-rockfall
numel,max-phantasm
numel,max-steelspike
numel,max-guard
camerupt,max-strike
camerupt,max-flare
camerupt,max-overgrowth
camerupt,max-ooze
camerupt,max-quake
camerupt,max-mindstorm
camerupt,max-rockfall
camerupt,max-phantasm
camerupt,max-steelspike
camerupt,max-guard
camerupt-mega,max-strike
camerupt-mega,max-flare
camerupt-mega,max-overgrowth
camerupt-mega,max-ooze
camerupt-mega,max-quake
camerupt-mega,max-mindstorm
camerupt-mega,max-rockfall
camerupt-mega,max-phantasm
camerupt-mega,max-steelspike
camerupt-mega,max-guard
torkoal,max-strike
torkoal,max-flare
torkoal,max-overgrowth
torkoal,max-knuckle
torkoal,max-ooze
torkoal,max-quake
torkoal,max-mindstorm
torkoal,max-rockfall
torkoal,max-phantasm
torkoal,max-steelspike
torkoal,max-guard
spoink,max-strike
spoink,max-flare
spoink,max-geyser
spoink,max-overgrowth
spoink,max-lightning
spoink,max-hailstorm
spoink,max-ooze
spoink,max-airstream
spoink,max-mindstorm
spoink,max-flutterby
spoink,max-rockfall
spoink,max-phantasm
spoink,max-darkness
spoink,max-steelspike
spoink,max-guard
grumpig,max-strike
grumpig,max-flare
grumpig,max-geyser
grumpig,max-overgrowth
grumpig,max-lightning
grumpig,max-hailstorm
grumpig,max-knuckle
grumpig,max-ooze
grumpig,max-quake
grumpig,max-airstream
grumpig,max-mindstorm
grumpig,max-flutterby
grumpig,max-rockfall
grumpig,max-phantasm
grumpig,max-darkness
grumpig,max-steelspike
grumpig,max-guard
spinda,max-strike
spinda,max-flare
spinda,max-geyser
spinda,max-lightning
spinda,max-hailstorm
spinda,max-knuckle
spinda,max-ooze
spinda,max-quake
spinda,max-mindstorm
spinda,max-rockfall
spinda,max-phantasm
spinda,max-darkness
spinda,max-guard
trapinch,max-strike
trapinch,max-flare
trapinch,max-overgrowth
trapinch,max-knuckle
trapinch,max-quake
trapinch,max-airstream
trapinch,max-mindstorm
trapinch,max-flutterby
trapinch,max-rockfall
trapinch,max-phantasm
trapinch,max-darkness
trapinch,max-guard
vibrava,max-strike
vibrava,max-flare
vibrava,max-overgrowth
vibrava,max-knuckle
vibrava,max-quake
vibrava,max-airstream
vibrava,max-mindstorm
vibrava,max-flutterby
vibrava,max-rockfall
vibrava,max-phantasm
vibrava,max-wyrmwind
vibrava,max-darkness
vibrava,max-steelspike
vibrava,max-guard
flygon,max-strike
flygon,max-flare
flygon,max-overgrowth
flygon,max-lightning
flygon,max-knuckle
flygon,max-quake
flygon,max-airstream
flygon,max-mindstorm
flygon,max-flutterby
flygon,max-rockfall
flygon,max-phantasm
flygon,max-wyrmwind
flygon,max-darkness
flygon,max-steelspike
flygon,max-guard
cacnea,max-strike
cacnea,max-flare
cacnea,max-overgrowth
cacnea,max-lightning
cacnea,max-knuckle
cacnea,max-ooze
cacnea,max-quake
cacnea,max-mindstorm
cacnea,max-flutterby
cacnea,max-rockfall
cacnea,max-phantasm
cacnea,max-darkness
cacnea,max-guard
cacturne,max-strike
cacturne,max-flare
cacturne,max-overgrowth
cacturne,max-lightning
cacturne,max-knuckle
cacturne,max-ooze
cacturne,max-quake
cacturne,max-mindstorm
cacturne,max-flutterby
cacturne,max-rockfall
cacturne,max-phantasm
cacturne,max-darkness
cacturne,max-guard
swablu,max-strike
swablu,max-flare
swablu,max-geyser
swablu,max-overgrowth
swablu,max-hailstorm
swablu,max-ooze
swablu,max-airstream
swablu,max-mindstorm
swablu,max-phantasm
swablu,max-wyrmwind
swablu,max-darkness
swablu,max-steelspike
swablu,max-starfall
swablu,max-guard
altaria,max-strike
altaria,max-flare
altaria,max-geyser
altaria,max-overgrowth
altaria,max-hailstorm
altaria,max-ooze
altaria,max-quake
altaria,max-airstream
altaria,max-mindstorm
altaria,max-phantasm
altaria,max-wyrmwind
altaria,max-darkness
altaria,max-steelspike
altaria,max-starfall
altaria,max-guard
altaria-mega,max-strike
altaria-mega,max-flare
altaria-mega,max-geyser
altaria-mega,max-overgrowth
altaria-mega,max-hailstorm
altaria-mega,max-ooze
altaria-mega,max-quake
altaria-mega,max-airstream
altaria-mega,max-mindstorm
altaria-mega,max-phantasm
altaria-mega,max-wyrmwind
altaria-mega,max-darkness
altaria-mega,max-steelspike
altaria-mega,max-starfall
altaria-mega,max-guard
zangoose,max-strike
zangoose,max-flare
zangoose,max-geyser
zangoose,max-overgrowth
zangoose,max-lightning
zangoose,max-hailstorm
zangoose,max-knuckle
zangoose,max-ooze
zangoose,max-airstream
zangoose,max-mindstorm
zangoose,max-flutterby
zangoose,max-rockfall
zangoose,max-phantasm
zangoose,max-darkness
zangoose,max-steelspike
zangoose,max-guard
seviper,max-strike
seviper,max-flare
seviper,max-geyser
seviper,max-overgrowth
seviper,max-hailstorm
seviper,max-knuckle
seviper,max-ooze
seviper,max-quake
seviper,max-mindstorm
seviper,max-flutterby
seviper,max-phantasm
seviper,max-wyrmwind
seviper,max-darkness
seviper,max-steelspike
seviper,max-guard
lunatone,max-strike
lunatone,max-geyser
lunatone,max-overgrowth
lunatone,max-hailstorm
lunatone,max-quake
lunatone,max-airstream
lunatone,max-mindstorm
lunatone,max-flutterby
lunatone,max-rockfall
lunatone,max-phantasm
lunatone,max-darkness
lunatone,max-steelspike
lunatone,max-starfall
lunatone,max-guard
solrock,max-strike
solrock,max-flare
solrock,max-geyser
solrock,max-overgrowth
solrock,max-quake
solrock,max-airstream
solrock,max-mindstorm
solrock,max-flutterby
solrock,max-rockfall
solrock,max-phantasm
solrock,max-steelspike
solrock,max-guard
barboach,max-strike
barboach,max-geyser
barboach,max-lightning
barboach,max-hailstorm
barboach,max-quake
barboach,max-airstream
barboach,max-mindstorm
barboach,max-rockfall
barboach,max-wyrmwind
barboach,max-guard
whiscash,max-strike
whiscash,max-geyser
whiscash,max-hailstorm
whiscash,max-ooze
whiscash,max-quake
whiscash,max-airstream
whiscash,max-mindstorm
whiscash,max-rockfall
whiscash,max-wyrmwind
whiscash,max-guard
corphish,max-strike
corphish,max-geyser
corphish,max-hailstorm
corphish,max-knuckle
corphish,max-ooze
corphish,max-quake
corphish,max-mindstorm
corphish,max-flutterby
corphish,max-rockfall
corphish,max-phantasm
corphish,max-wyrmwind
corphish,max-darkness
corphish,max-steelspike
corphish,max-guard
crawdaunt,max-strike
crawdaunt,max-geyser
crawdaunt,max-hailstorm
crawdaunt,max-knuckle
crawdaunt,max-ooze
crawdaunt,max-quake
crawdaunt,max-mindstorm
crawdaunt,max-flutterby
crawdaunt,max-rockfall
crawdaunt,max-phantasm
crawdaunt,max-wyrmwind
crawdaunt,max-darkness
crawdaunt,max-steelspike
crawdaunt,max-guard
baltoy,max-strike
baltoy,max-flare
baltoy,max-geyser
baltoy,max-overgrowth
baltoy,max-lightning
baltoy,max-hailstorm
baltoy,max-quake
baltoy,max-mindstorm
baltoy,max-flutterby
baltoy,max-rockfall
baltoy,max-phantasm
baltoy,max-steelspike
baltoy,max-starfall
baltoy,max-guard
claydol,max-strike
claydol,max-flare
claydol,max-geyser
claydol,max-overgrowth
claydol,max-lightning
claydol,max-hailstorm
claydol,max-knuckle
claydol,max-quake
claydol,max-mindstorm
claydol,max-flutterby
claydol,max-rockfall
claydol,max-phantasm
claydol,max-darkness
claydol,max-steelspike
claydol,max-starfall
claydol,max-guard
lileep,max-strike
lileep,max-flare
lileep,max-geyser
lileep,max-overgrowth
lileep,max-ooze
lileep,max-quake
lileep,max-mindstorm
lileep,max-flutterby
lileep,max-rockfall
lileep,max-phantasm
lileep,max-guard
cradily,max-strike
cradily,max-flare
cradily,max-geyser
cradily,max-overgrowth
cradily,max-ooze
cradily,max-quake
cradily,max-mindstorm
cradily,max-flutterby
cradily,max-rockfall
cradily,max-phantasm
cradily,max-guard
anorith,max-strike
anorith,max-flare
anorith,max-geyser
anorith,max-knuckle
anorith,max-ooze
anorith,max-quake
anorith,max-airstream
anorith,max-mindstorm
anorith,max-flutterby
anorith,max-rockfall
anorith,max-phantasm
anorith,max-darkness
anorith,max-steelspike
anorith,max-guard
armaldo,max-strike
armaldo,max-flare
armaldo,max-geyser
armaldo,max-knuckle
armaldo,max-ooze
armaldo,max-quake
armaldo,max-airstream
armaldo,max-mindstorm
armaldo,max-flutterby
armaldo,max-rockfall
armaldo,max-darkness
armaldo,max-steelspike
armaldo,max-guard
feebas,max-strike
feebas,max-geyser
feebas,max-hailstorm
feebas,max-quake
feebas,max-mindstorm
feebas,max-phantasm
feebas,max-wyrmwind
feebas,max-steelspike
feebas,max-guard
milotic,max-strike
milotic,max-geyser
milotic,max-hailstorm
milotic,max-ooze
milotic,max-quake
milotic,max-mindstorm
milotic,max-wyrmwind
milotic,max-darkness
milotic,max-steelspike
milotic,max-starfall
milotic,max-guard
castform,max-strike
castform,max-flare
castform,max-geyser
castform,max-overgrowth
castform,max-lightning
castform,max-hailstorm
castform,max-ooze
castform,max-airstream
castform,max-mindstorm
castform,max-rockfall
castform,max-phantasm
castform,max-darkness
castform,max-guard
castform-sunny,max-strike
castform-sunny,max-flare
castform-sunny,max-geyser
castform-sunny,max-overgrowth
castform-sunny,max-lightning
castform-sunny,max-hailstorm
castform-sunny,max-ooze
castform-sunny,max-airstream
castform-sunny,max-mindstorm
castform-sunny,max-rockfall
castform-sunny,max-phantasm
castform-sunny,max-darkness
castform-sunny,max-guard
castform-rainy,max-strike
castform-rainy,max-flare
castform-rainy,max-geyser
castform-rainy,max-overgrowth
castform-rainy,max-lightning
castform-rainy,max-hailstorm
castform-rainy,max-ooze
castform-rainy,max-airstream
castform-rainy,max-mindstorm
castform-rainy,max-rockfall
castform-rainy,max-phantasm
castform-rainy,max-darkness
castform-rainy,max-guard
castform-snowy,max-strike
castform-snowy,max-flare
castform-snowy,max-geyser
castform-snowy,max-overgrowth
castform-snowy,max-lightning
castform-snowy,max-hailstorm
castform-snowy,max-ooze
castform-snowy,max-airstream
castform-snowy,max-mindstorm
castform-snowy,max-rockfall
castform-snowy,max-phantasm
castform-snowy,max-darkness
castform-snowy,max-guard
kecleon,max-strike
kecleon,max-flare
kecleon,max-geyser
kecleon,max-overgrowth
kecleon,max-lightning
kecleon,max-hailstorm
kecleon,max-knuckle
kecleon,max-ooze
kecleon,max-airstream
kecleon,max-mindstorm
kecleon,max-rockfall
kecleon,max-phantasm
kecleon,max-darkness
kecleon,max-steelspike
kecleon,max-guard
shuppet,max-strike
shuppet,max-flare
shuppet,max-geyser
shuppet,max-lightning
shuppet,max-hailstorm
shuppet,max-ooze
shuppet,max-mindstorm
shuppet,max-phantasm
shuppet,max-darkness
shuppet,max-starfall
shuppet,max-guard
banette,max-strike
banette,max-flare
banette,max-geyser
banette,max-lightning
banette,max-hailstorm
banette,max-ooze
banette,max-mindstorm
banette,max-flutterby
banette,max-phantasm
banette,max-darkness
banette,max-starfall
banette,max-guard
banette-mega,max-strike
banette-mega,max-flare
banette-mega,max-geyser
banette-mega,max-lightning
banette-mega,max-hailstorm
banette-mega,max-ooze
banette-mega,max-mindstorm
banette-mega,max-flutterby
banette-mega,max-phantasm
banette-mega,max-darkness
banette-mega,max-starfall
banette-mega,max-guard
duskull,max-strike
duskull,max-flare
duskull,max-geyser
duskull,max-hailstorm
duskull,max-knuckle
duskull,max-mindstorm
duskull,max-phantasm
duskull,max-darkness
duskull,max-guard
dusclops,max-strike
dusclops,max-flare
dusclops,max-geyser
dusclops,max-lightning
dusclops,max-hailstorm
dusclops,max-knuckle
