pokemon_identifier,move_identifier
slakoth,thunder-punch
slakoth,snore
slakoth,icy-wind
slakoth,focus-punch
slakoth,covet
slakoth,shock-wave
slakoth,water-pulse
slakoth,gunk-shot
slakoth,after-you
vigoroth,fire-punch
vigoroth,ice-punch
vigoroth,thunder-punch
vigoroth,low-kick
vigoroth,snore
vigoroth,icy-wind
vigoroth,uproar
vigoroth,focus-punch
vigoroth,covet
vigoroth,shock-wave
vigoroth,water-pulse
vigoroth,gunk-shot
vigoroth,after-you
slaking,fire-punch
slaking,ice-punch
slaking,thunder-punch
slaking,low-kick
slaking,snore
slaking,icy-wind
slaking,focus-punch
slaking,block
slaking,covet
slaking,shock-wave
slaking,water-pulse
slaking,gunk-shot
slaking,after-you
slaking,stomping-tantrum
nincada,snore
nincada,spite
nincada,giga-drain
nincada,bug-bite
ninjask,snore
ninjask,spite
ninjask,giga-drain
ninjask,uproar
ninjask,defog
ninjask,bug-bite
ninjask,laser-focus
shedinja,snore
shedinja,spite
shedinja,giga-drain
shedinja,trick
shedinja,bug-bite
shedinja,telekinesis
shedinja,ally-switch
whismur,fire-punch
whismur,ice-punch
whismur,thunder-punch
whismur,snore
whismur,icy-wind
whismur,uproar
whismur,endeavor
whismur,hyper-voice
whismur,shock-wave
whismur,water-pulse
whismur,zen-headbutt
loudred,fire-punch
loudred,ice-punch
loudred,thunder-punch
loudred,low-kick
loudred,snore
loudred,icy-wind
loudred,uproar
loudred,endeavor
loudred,hyper-voice
loudred,shock-wave
loudred,water-pulse
loudred,zen-headbutt
loudred,stomping-tantrum
exploud,fire-punch
exploud,ice-punch
exploud,thunder-punch
exploud,low-kick
exploud,snore
exploud,icy-wind
exploud,outrage
exploud,uproar
exploud,endeavor
exploud,hyper-voice
exploud,shock-wave
exploud,water-pulse
exploud,zen-headbutt
exploud,stomping-tantrum
makuhita,fire-punch
makuhita,ice-punch
makuhita,thunder-punch
makuhita,low-kick
makuhita,snore
makuhita,focus-punch
makuhita,helping-hand
makuhita,role-play
makuhita,superpower
makuhita,knock-off
hariyama,fire-punch
hariyama,ice-punch
hariyama,thunder-punch
hariyama,low-kick
hariyama,snore
hariyama,focus-punch
hariyama,helping-hand
hariyama,role-play
hariyama,superpower
hariyama,knock-off
hariyama,iron-head
hariyama,throat-chop
hariyama,stomping-tantrum
nosepass,fire-punch
nosepass,ice-punch
nosepass,thunder-punch
nosepass,snore
nosepass,pain-split
nosepass,magic-coat
nosepass,iron-defense
nosepass,block
nosepass,shock-wave
nosepass,gravity
nosepass,magnet-rise
nosepass,earth-power
nosepass,stealth-rock
nosepass,stomping-tantrum
probopass,fire-punch
probopass,ice-punch
probopass,thunder-punch
probopass,snore
probopass,pain-split
probopass,magic-coat
probopass,iron-defense
probopass,block
probopass,shock-wave
probopass,gravity
probopass,magnet-rise
probopass,earth-power
probopass,iron-head
probopass,stealth-rock
probopass,telekinesis
probopass,ally-switch
probopass,stomping-tantrum
skitty,snore
skitty,icy-wind
skitty,heal-bell
skitty,iron-tail
skitty,uproar
skitty,helping-hand
skitty,hyper-voice
skitty,covet
skitty,shock-wave
skitty,water-pulse
skitty,last-resort
skitty,zen-headbutt
delcatty,snore
delcatty,icy-wind
delcatty,heal-bell
delcatty,iron-tail
delcatty,uproar
delcatty,helping-hand
delcatty,hyper-voice
delcatty,covet
delcatty,shock-wave
delcatty,water-pulse
delcatty,last-resort
delcatty,zen-headbutt
delcatty,laser-focus
delcatty,stomping-tantrum
sableye,fire-punch
sableye,ice-punch
sableye,thunder-punch
sableye,low-kick
sableye,snore
sableye,spite
sableye,icy-wind
sableye,pain-split
sableye,focus-punch
sableye,trick
sableye,role-play
sableye,magic-coat
sableye,knock-off
sableye,snatch
sableye,signal-beam
sableye,shock-wave
sableye,water-pulse
sableye,gravity
sableye,zen-headbutt
sableye,wonder-room
sableye,telekinesis
sableye,foul-play
sableye,ally-switch
sableye-mega,fire-punch
sableye-mega,ice-punch
sableye-mega,thunder-punch
sableye-mega,low-kick
sableye-mega,snore
sableye-mega,spite
sableye-mega,icy-wind
sableye-mega,pain-split
sableye-mega,focus-punch
sableye-mega,trick
sableye-mega,role-play
sableye-mega,magic-coat
sableye-mega,knock-off
sableye-mega,snatch
sableye-mega,signal-beam
sableye-mega,shock-wave
sableye-mega,water-pulse
sableye-mega,gravity
sableye-mega,zen-headbutt
sableye-mega,wonder-room
sableye-mega,telekinesis
sableye-mega,foul-play
sableye-mega,ally-switch
mawile,steel-beam
mawile-mega,ice-punch
mawile-mega,thunder-punch
mawile-mega,super-fang
mawile-mega,snore
mawile-mega,icy-wind
mawile-mega,pain-split
mawile-mega,focus-punch
mawile-mega,knock-off
mawile-mega,snatch
mawile-mega,iron-defense
mawile-mega,last-resort
mawile-mega,magnet-rise
mawile-mega,iron-head
mawile-mega,stealth-rock
mawile-mega,foul-play
mawile-mega,laser-focus
aron,snore
aron,spite
aron,iron-tail
aron,uproar
aron,superpower
aron,endeavor
aron,iron-defense
aron,shock-wave
aron,water-pulse
aron,magnet-rise
aron,earth-power
aron,iron-head
aron,stealth-rock
lairon,snore
lairon,spite
lairon,iron-tail
lairon,uproar
lairon,superpower
lairon,endeavor
lairon,iron-defense
lairon,shock-wave
lairon,water-pulse
lairon,magnet-rise
lairon,earth-power
lairon,iron-head
lairon,stealth-rock
lairon,stomping-tantrum
aggron,fire-punch
aggron,ice-punch
aggron,thunder-punch
aggron,low-kick
aggron,snore
aggron,spite
aggron,icy-wind
aggron,outrage
aggron,iron-tail
aggron,uproar
aggron,focus-punch
aggron,superpower
aggron,endeavor
aggron,iron-defense
aggron,block
aggron,shock-wave
aggron,water-pulse
aggron,magnet-rise
aggron,aqua-tail
aggron,dragon-pulse
aggron,earth-power
aggron,iron-head
aggron,stealth-rock
aggron,stomping-tantrum
aggron-mega,fire-punch
aggron-mega,ice-punch
aggron-mega,thunder-punch
aggron-mega,low-kick
aggron-mega,snore
aggron-mega,spite
aggron-mega,icy-wind
aggron-mega,outrage
aggron-mega,iron-tail
aggron-mega,uproar
aggron-mega,focus-punch
aggron-mega,superpower
aggron-mega,endeavor
aggron-mega,iron-defense
aggron-mega,block
aggron-mega,shock-wave
aggron-mega,water-pulse
aggron-mega,magnet-rise
aggron-mega,aqua-tail
aggron-mega,dragon-pulse
aggron-mega,earth-power
aggron-mega,iron-head
aggron-mega,stealth-rock
aggron-mega,stomping-tantrum
meditite,fire-punch
meditite,ice-punch
meditite,thunder-punch
meditite,low-kick
meditite,snore
meditite,pain-split
meditite,focus-punch
meditite,helping-hand
meditite,trick
meditite,role-play
meditite,magic-coat
meditite,recycle
meditite,signal-beam
meditite,gravity
meditite,drain-punch
meditite,zen-headbutt
meditite,telekinesis
medicham,fire-punch
medicham,ice-punch
medicham,thunder-punch
medicham,low-kick
medicham,snore
medicham,pain-split
medicham,focus-punch
medicham,helping-hand
medicham,trick
medicham,role-play
medicham,magic-coat
medicham,recycle
medicham,signal-beam
medicham,gravity
medicham,drain-punch
medicham,zen-headbutt
medicham,telekinesis
medicham,laser-focus
medicham-mega,fire-punch
medicham-mega,ice-punch
medicham-mega,thunder-punch
medicham-mega,low-kick
medicham-mega,snore
medicham-mega,pain-split
medicham-mega,focus-punch
medicham-mega,helping-hand
medicham-mega,trick
medicham-mega,role-play
medicham-mega,magic-coat
medicham-mega,recycle
medicham-mega,signal-beam
medicham-mega,gravity
medicham-mega,drain-punch
medicham-mega,zen-headbutt
medicham-mega,telekinesis
medicham-mega,laser-focus
electrike,snore
electrike,iron-tail
electrike,uproar
electrike,signal-beam
electrike,shock-wave
electrike,magnet-rise
manectric,snore
manectric,iron-tail
manectric,uproar
manectric,signal-beam
manectric,shock-wave
manectric,magnet-rise
manectric,laser-focus
manectric-mega,snore
manectric-mega,iron-tail
manectric-mega,uproar
manectric-mega,signal-beam
manectric-mega,shock-wave
manectric-mega,magnet-rise
manectric-mega,laser-focus
plusle,thunder-punch
plusle,snore
plusle,iron-tail
plusle,uproar
plusle,helping-hand
plusle,signal-beam
plusle,covet
plusle,shock-wave
plusle,last-resort
plusle,magnet-rise
plusle,electroweb
minun,thunder-punch
minun,snore
minun,iron-tail
minun,uproar
minun,helping-hand
minun,signal-beam
minun,covet
minun,shock-wave
minun,last-resort
minun,magnet-rise
minun,electroweb
volbeat,ice-punch
volbeat,thunder-punch
volbeat,snore
volbeat,giga-drain
volbeat,focus-punch
volbeat,helping-hand
volbeat,trick
volbeat,signal-beam
volbeat,shock-wave
volbeat,water-pulse
volbeat,tailwind
volbeat,zen-headbutt
volbeat,defog
volbeat,bug-bite
illumise,ice-punch
illumise,thunder-punch
illumise,snore
illumise,giga-drain
illumise,focus-punch
illumise,helping-hand
illumise,covet
illumise,shock-wave
illumise,water-pulse
illumise,tailwind
illumise,zen-headbutt
illumise,defog
illumise,bug-bite
budew,snore
budew,giga-drain
budew,synthesis
budew,uproar
budew,covet
budew,worry-seed
budew,seed-bomb
roselia,snore
roselia,giga-drain
roselia,synthesis
roselia,covet
roselia,worry-seed
roselia,seed-bomb
roserade,snore
roserade,giga-drain
roserade,synthesis
roserade,covet
roserade,worry-seed
roserade,seed-bomb
roserade,laser-focus
gulpin,fire-punch
gulpin,ice-punch
gulpin,thunder-punch
gulpin,snore
gulpin,giga-drain
gulpin,pain-split
gulpin,snatch
gulpin,shock-wave
gulpin,water-pulse
gulpin,gastro-acid
gulpin,seed-bomb
gulpin,gunk-shot
swalot,fire-punch
swalot,ice-punch
swalot,thunder-punch
swalot,snore
swalot,giga-drain
swalot,pain-split
swalot,snatch
swalot,block
swalot,shock-wave
swalot,water-pulse
swalot,gastro-acid
swalot,seed-bomb
swalot,gunk-shot
carvanha,super-fang
carvanha,snore
carvanha,spite
carvanha,icy-wind
carvanha,uproar
carvanha,bounce
carvanha,water-pulse
carvanha,zen-headbutt
sharpedo,super-fang
sharpedo,snore
sharpedo,spite
sharpedo,icy-wind
sharpedo,uproar
sharpedo,bounce
sharpedo,water-pulse
sharpedo,zen-headbutt
sharpedo,liquidation
sharpedo-mega,super-fang
sharpedo-mega,snore
sharpedo-mega,spite
sharpedo-mega,icy-wind
sharpedo-mega,uproar
sharpedo-mega,bounce
sharpedo-mega,water-pulse
sharpedo-mega,zen-headbutt
sharpedo-mega,liquidation
wailmer,snore
wailmer,icy-wind
wailmer,hyper-voice
wailmer,bounce
wailmer,water-pulse
wailmer,zen-headbutt
wailord,snore
wailord,icy-wind
wailord,hyper-voice
wailord,block
wailord,bounce
wailord,water-pulse
wailord,zen-headbutt
wailord,iron-head
wailord,liquidation
numel,snore
numel,heat-wave
numel,earth-power
numel,iron-head
numel,stealth-rock
numel,after-you
camerupt,snore
camerupt,heat-wave
camerupt,earth-power
camerupt,iron-head
camerupt,stealth-rock
camerupt,after-you
camerupt,stomping-tantrum
camerupt-mega,snore
camerupt-mega,heat-wave
camerupt-mega,earth-power
camerupt-mega,iron-head
camerupt-mega,stealth-rock
camerupt-mega,after-you
camerupt-mega,stomping-tantrum
torkoal,snore
torkoal,iron-tail
torkoal,heat-wave
torkoal,superpower
torkoal,iron-defense
torkoal,earth-power
torkoal,stealth-rock
torkoal,after-you
torkoal,stomping-tantrum
spoink,snore
spoink,icy-wind
spoink,heal-bell
spoink,iron-tail
spoink,trick
spoink,role-play
spoink,magic-coat
spoink,recycle
spoink,skill-swap
spoink,snatch
spoink,signal-beam
spoink,bounce
spoink,covet
spoink,shock-wave
spoink,zen-headbutt
spoink,telekinesis
spoink,ally-switch
grumpig,fire-punch
grumpig,ice-punch
grumpig,thunder-punch
grumpig,snore
grumpig,icy-wind
grumpig,heal-bell
grumpig,iron-tail
grumpig,focus-punch
grumpig,trick
grumpig,role-play
grumpig,magic-coat
grumpig,recycle
grumpig,skill-swap
grumpig,snatch
grumpig,signal-beam
grumpig,bounce
grumpig,covet
grumpig,shock-wave
grumpig,drain-punch
grumpig,zen-headbutt
grumpig,telekinesis
grumpig,ally-switch
grumpig,laser-focus
spinda,fire-punch
spinda,ice-punch
spinda,thunder-punch
spinda,low-kick
spinda,snore
spinda,icy-wind
spinda,uproar
spinda,focus-punch
spinda,helping-hand
spinda,trick
spinda,role-play
spinda,recycle
spinda,skill-swap
spinda,snatch
spinda,hyper-voice
spinda,covet
spinda,shock-wave
spinda,water-pulse
spinda,last-resort
spinda,drain-punch
spinda,zen-headbutt
spinda,stomping-tantrum
trapinch,snore
trapinch,giga-drain
trapinch,superpower
trapinch,signal-beam
trapinch,earth-power
trapinch,bug-bite
vibrava,draco-meteor
flygon,draco-meteor
cacnea,thunder-punch
cacnea,low-kick
cacnea,snore
cacnea,spite
cacnea,giga-drain
cacnea,synthesis
cacnea,focus-punch
cacnea,role-play
cacnea,block
cacnea,worry-seed
cacnea,seed-bomb
cacnea,drain-punch
cacturne,thunder-punch
cacturne,low-kick
cacturne,snore
cacturne,spite
cacturne,giga-drain
cacturne,synthesis
cacturne,focus-punch
cacturne,role-play
cacturne,superpower
cacturne,block
cacturne,worry-seed
cacturne,seed-bomb
cacturne,drain-punch
cacturne,foul-play
cacturne,stomping-tantrum
swablu,sky-attack
swablu,snore
swablu,outrage
swablu,heal-bell
swablu,uproar
swablu,heat-wave
swablu,hyper-voice
swablu,tailwind
swablu,dragon-pulse
swablu,defog
altaria,sky-attack
altaria,snore
altaria,outrage
altaria,heal-bell
altaria,iron-tail
altaria,uproar
altaria,heat-wave
altaria,hyper-voice
altaria,tailwind
altaria,dragon-pulse
altaria,defog
altaria,draco-meteor
altaria,wonder-room
altaria-mega,sky-attack
altaria-mega,snore
altaria-mega,outrage
altaria-mega,heal-bell
altaria-mega,iron-tail
altaria-mega,uproar
altaria-mega,heat-wave
altaria-mega,hyper-voice
altaria-mega,tailwind
altaria-mega,dragon-pulse
altaria-mega,defog
altaria-mega,draco-meteor
altaria-mega,wonder-room
zangoose,fire-punch
zangoose,ice-punch
zangoose,thunder-punch
zangoose,low-kick
zangoose,snore
zangoose,icy-wind
zangoose,giga-drain
zangoose,iron-tail
zangoose,focus-punch
zangoose,knock-off
zangoose,endeavor
zangoose,shock-wave
zangoose,water-pulse
zangoose,last-resort
zangoose,throat-chop
seviper,bind
seviper,snore
seviper,giga-drain
seviper,iron-tail
seviper,knock-off
seviper,snatch
seviper,gastro-acid
seviper,aqua-tail
seviper,throat-chop
lunatone,snore
lunatone,icy-wind
lunatone,pain-split
lunatone,helping-hand
lunatone,magic-coat
lunatone,recycle
lunatone,skill-swap
lunatone,signal-beam
lunatone,gravity
lunatone,earth-power
lunatone,zen-headbutt
lunatone,iron-head
lunatone,stealth-rock
lunatone,telekinesis
lunatone,magic-room
lunatone,ally-switch
lunatone,laser-focus
lunatone,stomping-tantrum
solrock,snore
solrock,pain-split
solrock,heat-wave
solrock,helping-hand
solrock,magic-coat
solrock,recycle
solrock,skill-swap
solrock,signal-beam
solrock,iron-defense
solrock,gravity
solrock,earth-power
solrock,zen-headbutt
solrock,iron-head
solrock,stealth-rock
solrock,wonder-room
solrock,telekinesis
solrock,ally-switch
solrock,laser-focus
solrock,stomping-tantrum
barboach,snore
barboach,icy-wind
barboach,bounce
barboach,water-pulse
barboach,aqua-tail
barboach,earth-power
whiscash,snore
whiscash,icy-wind
whiscash,bounce
whiscash,water-pulse
whiscash,aqua-tail
whiscash,earth-power
whiscash,zen-headbutt
whiscash,stomping-tantrum
corphish,snore
corphish,spite
corphish,icy-wind
corphish,superpower
corphish,knock-off
corphish,endeavor
corphish,iron-defense
corphish,water-pulse
crawdaunt,snore
crawdaunt,spite
crawdaunt,icy-wind
crawdaunt,superpower
crawdaunt,knock-off
crawdaunt,endeavor
crawdaunt,iron-defense
crawdaunt,water-pulse
crawdaunt,liquidation
baltoy,snore
baltoy,trick
baltoy,magic-coat
baltoy,recycle
baltoy,skill-swap
baltoy,signal-beam
baltoy,gravity
baltoy,earth-power
baltoy,zen-headbutt
baltoy,stealth-rock
baltoy,wonder-room
baltoy,telekinesis
baltoy,ally-switch
baltoy,drill-run
claydol,snore
claydol,trick
claydol,magic-coat
claydol,recycle
claydol,skill-swap
claydol,signal-beam
claydol,gravity
claydol,earth-power
claydol,zen-headbutt
claydol,stealth-rock
claydol,wonder-room
claydol,telekinesis
claydol,ally-switch
claydol,drill-run
lileep,bind
lileep,snore
lileep,giga-drain
lileep,pain-split
lileep,synthesis
lileep,gastro-acid
lileep,worry-seed
lileep,seed-bomb
lileep,earth-power
lileep,stealth-rock
cradily,bind
cradily,snore
cradily,giga-drain
cradily,pain-split
cradily,synthesis
cradily,block
cradily,gastro-acid
cradily,worry-seed
cradily,seed-bomb
cradily,earth-power
cradily,stealth-rock
anorith,snore
anorith,knock-off
anorith,iron-defense
anorith,water-pulse
anorith,earth-power
anorith,stealth-rock
anorith,bug-bite
armaldo,low-kick
armaldo,snore
armaldo,iron-tail
armaldo,superpower
armaldo,knock-off
armaldo,iron-defense
armaldo,block
armaldo,water-pulse
armaldo,aqua-tail
armaldo,earth-power
armaldo,stealth-rock
armaldo,bug-bite
armaldo,stomping-tantrum
armaldo,liquidation
feebas,snore
feebas,icy-wind
feebas,iron-tail
feebas,water-pulse
feebas,dragon-pulse
milotic,bind
milotic,snore
milotic,icy-wind
milotic,iron-tail
milotic,magic-coat
milotic,water-pulse
milotic,aqua-tail
milotic,dragon-pulse
milotic,iron-head
milotic,laser-focus
castform,snore
castform,icy-wind
castform,shock-wave
castform,water-pulse
castform,tailwind
castform,last-resort
castform,defog
castform-sunny,snore
castform-sunny,icy-wind
castform-sunny,shock-wave
castform-sunny,water-pulse
castform-sunny,tailwind
castform-sunny,last-resort
castform-sunny,defog
castform-rainy,snore
castform-rainy,icy-wind
castform-rainy,shock-wave
castform-rainy,water-pulse
castform-rainy,tailwind
castform-rainy,last-resort
castform-rainy,defog
castform-snowy,snore
castform-snowy,icy-wind
castform-snowy,shock-wave
castform-snowy,water-pulse
castform-snowy,tailwind
castform-snowy,last-resort
castform-snowy,defog
kecleon,fire-punch
kecleon,ice-punch
kecleon,thunder-punch
kecleon,bind
kecleon,low-kick
kecleon,snore
kecleon,icy-wind
kecleon,iron-tail
kecleon,focus-punch
kecleon,trick
kecleon,role-play
kecleon,magic-coat
kecleon,recycle
kecleon,knock-off
kecleon,skill-swap
kecleon,snatch
kecleon,shock-wave
kecleon,water-pulse
kecleon,last-resort
kecleon,aqua-tail
kecleon,drain-punch
kecleon,stealth-rock
kecleon,wonder-room
kecleon,foul-play
kecleon,after-you
shuppet,snore
shuppet,spite
shuppet,icy-wind
shuppet,pain-split
shuppet,trick
shuppet,role-play
shuppet,magic-coat
shuppet,knock-off
shuppet,skill-swap
shuppet,snatch
shuppet,shock-wave
shuppet,gunk-shot
shuppet,telekinesis
shuppet,magic-room
shuppet,foul-play
shuppet,ally-switch
banette,snore
banette,spite
banette,icy-wind
banette,pain-split
banette,trick
banette,role-play
banette,magic-coat
banette,knock-off
banette,skill-swap
banette,snatch
banette,shock-wave
banette,gunk-shot
banette,telekinesis
banette,magic-room
banette,foul-play
banette,ally-switch
banette,throat-chop
banette-mega,snore
banette-mega,spite
banette-mega,icy-wind
banette-mega,pain-split
banette-mega,trick
banette-mega,role-play
banette-mega,magic-coat
banette-mega,knock-off
banette-mega,skill-swap
banette-mega,snatch
banette-mega,shock-wave
banette-mega,gunk-shot
banette-mega,telekinesis
banette-mega,magic-room
banette-mega,foul-play
banette-mega,ally-switch
banette-mega,throat-chop
duskull,snore
duskull,spite
duskull,icy-wind
duskull,pain-split
duskull,trick
duskull,skill-swap
duskull,snatch
duskull,gravity
duskull,wonder-room
duskull,telekinesis
duskull,ally-switch
dusclops,fire-punch
dusclops,ice-punch
dusclops,thunder-punch
dusclops,bind
dusclops,snore
dusclops,spite
dusclops,icy-wind
dusclops,pain-split
dusclops,focus-punch
dusclops,trick
dusclops,skill-swap
dusclops,snatch
dusclops,gravity
dusclops,wonder-room
dusclops,telekinesis
dusclops,ally-switch
dusknoir,fire-punch
dusknoir,ice-punch
dusknoir,thunder-punch
dusknoir,bind
dusknoir,snore
dusknoir,spite
dusknoir,icy-wind
dusknoir,pain-split
dusknoir,focus-punch
dusknoir,trick
dusknoir,skill-swap
dusknoir,snatch
dusknoir,gravity
dusknoir,wonder-room
dusknoir,telekinesis
dusknoir,ally-switch
dusknoir,laser-focus
tropius,snore
tropius,outrage
tropius,giga-drain
tropius,synthesis
tropius,tailwind
tropius,worry-seed
tropius,seed-bomb
tropius,dragon-pulse
tropius,defog
tropius,stomping-tantrum
chingling,bind
chingling,snore
chingling,icy-wind
chingling,heal-bell
chingling,uproar
