pokemon_identifier,move_identifier,level
wailmer,heavy-slam,21
wailmer,brine,24
wailmer,whirlpool,27
wailmer,dive,30
wailmer,bounce,33
wailmer,body-slam,36
wailmer,rest,39
wailmer,amnesia,42
wailmer,hydro-pump,45
wailmer,water-spout,48
wailord,soak,1
wailord,noble-roar,1
wailord,splash,1
wailord,growl,1
wailord,astonish,1
wailord,water-gun,1
wailord,mist,15
wailord,water-pulse,18
wailord,heavy-slam,21
wailord,brine,24
wailord,whirlpool,27
wailord,dive,30
wailord,bounce,33
wailord,body-slam,36
wailord,rest,39
wailord,amnesia,44
wailord,hydro-pump,49
wailord,water-spout,54
numel,growl,1
numel,tackle,1
numel,ember,5
numel,focus-energy,8
numel,magnitude,12
numel,flame-burst,15
numel,amnesia,19
numel,lava-plume,22
numel,earth-power,26
numel,curse,29
numel,take-down,31
numel,yawn,36
numel,earthquake,40
numel,flamethrower,43
numel,double-edge,47
camerupt,rock-slide,1
camerupt,fissure,1
camerupt,eruption,1
camerupt,growl,1
camerupt,tackle,1
camerupt,ember,1
camerupt,focus-energy,1
camerupt,ember,8
camerupt,focus-energy,8
camerupt,magnitude,12
camerupt,flame-burst,15
camerupt,amnesia,19
camerupt,lava-plume,22
camerupt,earth-power,26
camerupt,curse,29
camerupt,take-down,31
camerupt,yawn,39
camerupt,earthquake,46
camerupt,eruption,52
camerupt,fissure,59
camerupt-mega,rock-slide,1
camerupt-mega,fissure,1
camerupt-mega,eruption,1
camerupt-mega,growl,1
camerupt-mega,tackle,1
camerupt-mega,ember,1
camerupt-mega,focus-energy,1
camerupt-mega,ember,5
camerupt-mega,focus-energy,8
camerupt-mega,magnitude,12
camerupt-mega,flame-burst,15
camerupt-mega,amnesia,19
camerupt-mega,lava-plume,22
camerupt-mega,earth-power,26
camerupt-mega,curse,29
camerupt-mega,take-down,31
camerupt-mega,yawn,39
camerupt-mega,earthquake,46
camerupt-mega,eruption,52
camerupt-mega,fissure,59
torkoal,smog,1
torkoal,ember,1
torkoal,withdraw,4
torkoal,rapid-spin,8
torkoal,smokescreen,12
torkoal,clear-smog,16
torkoal,flame-wheel,20
torkoal,protect,24
torkoal,lava-plume,28
torkoal,body-slam,32
torkoal,iron-defense,36
torkoal,flamethrower,40
torkoal,curse,44
torkoal,heat-wave,48
torkoal,amnesia,52
torkoal,inferno,56
torkoal,shell-smash,60
torkoal,eruption,64
spoink,splash,1
spoink,psywave,7
spoink,odor-sleuth,10
spoink,psybeam,14
spoink,psych-up,15
spoink,confuse-ray,18
spoink,magic-coat,21
spoink,zen-headbutt,26
spoink,power-gem,29
spoink,rest,29
spoink,snore,33
spoink,psyshock,38
spoink,payback,40
spoink,psychic,44
spoink,bounce,50
grumpig,teeter-dance,1
grumpig,belch,1
grumpig,splash,1
grumpig,psywave,1
grumpig,odor-sleuth,1
grumpig,psybeam,1
grumpig,psywave,7
grumpig,odor-sleuth,10
grumpig,psybeam,14
grumpig,psych-up,15
grumpig,confuse-ray,18
grumpig,magic-coat,21
grumpig,zen-headbutt,26
grumpig,power-gem,29
grumpig,rest,35
grumpig,snore,35
grumpig,psyshock,42
grumpig,payback,46
grumpig,psychic,52
grumpig,bounce,60
spinda,tackle,1
spinda,copycat,5
spinda,feint-attack,10
spinda,psybeam,14
spinda,hypnosis,19
spinda,dizzy-punch,23
spinda,sucker-punch,28
spinda,teeter-dance,32
spinda,uproar,37
spinda,psych-up,41
spinda,double-edge,46
spinda,flail,50
spinda,thrash,55
trapinch,sand-attack,1
trapinch,astonish,1
trapinch,laser-focus,4
trapinch,bite,8
trapinch,mud-slap,12
trapinch,sand-tomb,16
trapinch,bulldoze,20
trapinch,dig,24
trapinch,crunch,28
trapinch,sandstorm,32
trapinch,earth-power,36
trapinch,earthquake,40
trapinch,superpower,44
trapinch,fissure,48
vibrava,dragon-breath,1
vibrava,laser-focus,1
vibrava,bulldoze,1
vibrava,dig,1
vibrava,crunch,1
vibrava,superpower,1
vibrava,fissure,1
vibrava,sand-attack,1
vibrava,astonish,1
vibrava,supersonic,1
vibrava,bite,1
vibrava,mud-slap,12
vibrava,sand-tomb,16
vibrava,dragon-tail,20
vibrava,screech,24
vibrava,bug-buzz,28
vibrava,sandstorm,32
vibrava,earth-power,38
vibrava,earthquake,44
vibrava,uproar,50
vibrava,dragon-rush,56
vibrava,boomburst,62
flygon,dragon-claw,1
flygon,dragon-breath,1
flygon,dragon-dance,1
flygon,feint,1
flygon,laser-focus,1
flygon,bulldoze,1
flygon,dig,1
flygon,crunch,1
flygon,superpower,1
flygon,fissure,1
flygon,sand-attack,1
flygon,astonish,1
flygon,supersonic,1
flygon,bite,1
flygon,mud-slap,12
flygon,sand-tomb,16
flygon,dragon-tail,20
flygon,screech,24
flygon,bug-buzz,28
flygon,sandstorm,32
flygon,earth-power,38
flygon,earthquake,44
flygon,uproar,52
flygon,dragon-rush,60
flygon,boomburst,68
cacnea,poison-sting,1
cacnea,leer,1
cacnea,absorb,4
cacnea,growth,7
cacnea,leech-seed,10
cacnea,sand-attack,13
cacnea,needle-arm,16
cacnea,feint-attack,19
cacnea,ingrain,22
cacnea,payback,26
cacnea,spikes,30
cacnea,sucker-punch,34
cacnea,pin-missile,38
cacnea,energy-ball,42
cacnea,cotton-spore,46
cacnea,sandstorm,50
cacnea,destiny-bond,54
cacturne,spiky-shield,1
cacturne,destiny-bond,1
cacturne,revenge,1
cacturne,poison-sting,1
cacturne,leer,1
cacturne,absorb,1
cacturne,growth,1
cacturne,absorb,4
cacturne,growth,7
cacturne,leech-seed,10
cacturne,sand-attack,13
cacturne,needle-arm,16
cacturne,feint-attack,19
cacturne,ingrain,22
cacturne,payback,26
cacturne,spikes,30
cacturne,sucker-punch,35
cacturne,pin-missile,38
cacturne,energy-ball,44
cacturne,cotton-spore,49
cacturne,sandstorm,54
cacturne,destiny-bond,59
swablu,peck,1
swablu,growl,1
swablu,astonish,3
swablu,sing,5
swablu,fury-attack,7
swablu,safeguard,9
swablu,disarming-voice,11
swablu,mist,14
swablu,round,17
swablu,natural-gift,20
swablu,take-down,23
swablu,refresh,26
swablu,mirror-move,30
swablu,cotton-guard,34
swablu,dragon-pulse,38
swablu,perish-song,42
swablu,moonblast,46
altaria,dragon-breath,1
altaria,sky-attack,1
altaria,pluck,1
altaria,peck,1
altaria,growl,1
altaria,astonish,1
altaria,sing,1
altaria,astonish,3
altaria,sing,5
altaria,fury-attack,7
altaria,safeguard,9
altaria,disarming-voice,11
altaria,mist,14
altaria,round,17
altaria,natural-gift,20
altaria,take-down,23
altaria,refresh,26
altaria,dragon-dance,30
altaria,cotton-guard,34
altaria,dragon-pulse,40
altaria,perish-song,46
altaria,moonblast,52
altaria,sky-attack,59
altaria-mega,dragon-breath,1
altaria-mega,sky-attack,1
altaria-mega,pluck,1
altaria-mega,peck,1
altaria-mega,growl,1
altaria-mega,astonish,1
altaria-mega,sing,1
altaria-mega,astonish,3
altaria-mega,sing,5
altaria-mega,fury-attack,7
altaria-mega,safeguard,9
altaria-mega,disarming-voice,11
altaria-mega,mist,14
altaria-mega,round,17
altaria-mega,natural-gift,20
altaria-mega,take-down,23
altaria-mega,refresh,26
altaria-mega,dragon-dance,30
altaria-mega,cotton-guard,34
altaria-mega,dragon-pulse,40
altaria-mega,perish-song,46
altaria-mega,moonblast,52
altaria-mega,sky-attack,59
zangoose,scratch,1
zangoose,leer,1
zangoose,quick-attack,5
zangoose,fury-cutter,8
zangoose,pursuit,12
zangoose,hone-claws,15
zangoose,slash,19
zangoose,revenge,22
zangoose,crush-claw,26
zangoose,false-swipe,29
zangoose,embargo,33
zangoose,detect,36
zangoose,x-scissor,40
zangoose,taunt,43
zangoose,swords-dance,47
zangoose,close-combat,50
seviper,wrap,1
seviper,swagger,1
seviper,bite,4
seviper,lick,6
seviper,poison-tail,9
seviper,feint,11
seviper,screech,14
seviper,venoshock,16
seviper,glare,19
seviper,poison-fang,21
seviper,venom-drench,24
seviper,night-slash,26
seviper,gastro-acid,29
seviper,poison-jab,31
seviper,haze,34
seviper,swords-dance,36
seviper,crunch,39
seviper,belch,41
seviper,coil,44
seviper,wring-out,46
lunatone,moonblast,1
lunatone,moonlight,1
lunatone,tackle,1
lunatone,harden,1
lunatone,confusion,1
lunatone,rock-throw,1
lunatone,hypnosis,5
lunatone,rock-polish,10
lunatone,rock-slide,15
lunatone,psyshock,20
lunatone,cosmic-power,25
lunatone,psychic,30
lunatone,stone-edge,35
lunatone,future-sight,40
lunatone,magic-room,45
lunatone,explosion,50
solrock,flare-blitz,1
solrock,morning-sun,1
solrock,tackle,1
solrock,harden,1
solrock,confusion,1
solrock,rock-throw,1
solrock,hypnosis,5
solrock,rock-polish,10
solrock,rock-slide,15
solrock,zen-headbutt,20
solrock,cosmic-power,25
solrock,psychic,30
solrock,stone-edge,35
solrock,solar-beam,40
solrock,wonder-room,45
solrock,explosion,50
barboach,mud-slap,1
barboach,water-gun,1
barboach,rest,6
barboach,snore,6
barboach,water-pulse,12
barboach,amnesia,18
barboach,aqua-tail,24
barboach,muddy-water,31
barboach,earthquake,36
barboach,future-sight,42
barboach,fissure,48
whiscash,thrash,1
whiscash,belch,1
whiscash,zen-headbutt,1
whiscash,tickle,1
whiscash,mud-slap,1
whiscash,water-gun,1
whiscash,rest,1
whiscash,snore,1
whiscash,water-pulse,12
whiscash,amnesia,18
whiscash,aqua-tail,24
whiscash,muddy-water,33
whiscash,earthquake,40
whiscash,future-sight,48
whiscash,fissure,56
corphish,water-gun,1
corphish,harden,1
corphish,leer,4
corphish,taunt,8
corphish,bubble-beam,12
corphish,knock-off,16
corphish,double-hit,20
corphish,protect,24
corphish,night-slash,28
corphish,razor-shell,32
corphish,swords-dance,36
corphish,crunch,40
corphish,crabhammer,44
corphish,endeavor,48
corphish,guillotine,52
crawdaunt,swift,1
crawdaunt,water-gun,1
crawdaunt,harden,1
crawdaunt,leer,1
crawdaunt,taunt,1
crawdaunt,bubble-beam,12
crawdaunt,knock-off,16
crawdaunt,double-hit,20
crawdaunt,protect,24
crawdaunt,night-slash,28
crawdaunt,razor-shell,34
crawdaunt,swords-dance,40
crawdaunt,crunch,46
crawdaunt,crabhammer,52
crawdaunt,endeavor,58
crawdaunt,guillotine,64
baltoy,harden,1
baltoy,mud-slap,1
baltoy,rapid-spin,3
baltoy,confusion,6
baltoy,rock-tomb,9
baltoy,power-trick,12
baltoy,psybeam,15
baltoy,ancient-power,18
baltoy,imprison,21
baltoy,cosmic-power,24
baltoy,extrasensory,27
baltoy,earth-power,30
baltoy,self-destruct,33
baltoy,guard-split,36
baltoy,power-split,36
baltoy,sandstorm,39
baltoy,explosion,42
claydol,hyper-beam,1
claydol,teleport,1
claydol,harden,1
claydol,mud-slap,1
claydol,rapid-spin,1
claydol,confusion,1
claydol,rock-tomb,9
claydol,power-trick,12
claydol,psybeam,15
claydol,ancient-power,18
claydol,imprison,21
claydol,cosmic-power,24
claydol,extrasensory,27
claydol,earth-power,30
claydol,self-destruct,33
claydol,guard-split,38
claydol,power-split,38
claydol,sandstorm,43
claydol,explosion,48
lileep,astonish,1
lileep,constrict,1
lileep,acid,5
lileep,ingrain,9
lileep,confuse-ray,13
lileep,ancient-power,17
lileep,brine,21
lileep,giga-drain,26
lileep,gastro-acid,31
lileep,amnesia,36
lileep,energy-ball,41
lileep,stockpile,46
lileep,spit-up,46
lileep,swallow,46
lileep,wring-out,52
cradily,wring-out,1
cradily,astonish,1
cradily,constrict,1
cradily,acid,1
cradily,ingrain,1
cradily,acid,5
cradily,ingrain,9
cradily,confuse-ray,13
cradily,ancient-power,17
cradily,brine,21
cradily,giga-drain,26
cradily,gastro-acid,31
cradily,amnesia,36
cradily,energy-ball,44
cradily,stockpile,52
cradily,spit-up,52
cradily,swallow,52
cradily,wring-out,61
anorith,scratch,1
anorith,harden,1
anorith,mud-sport,4
anorith,water-gun,7
anorith,fury-cutter,10
anorith,smack-down,13
anorith,metal-claw,17
anorith,ancient-power,21
anorith,bug-bite,25
anorith,brine,29
anorith,slash,34
anorith,crush-claw,39
anorith,x-scissor,44
anorith,protect,49
anorith,rock-blast,55
armaldo,scratch,1
armaldo,harden,1
armaldo,mud-sport,1
armaldo,water-gun,1
armaldo,mud-sport,4
armaldo,water-gun,7
armaldo,fury-cutter,10
armaldo,smack-down,13
armaldo,metal-claw,17
armaldo,ancient-power,21
armaldo,bug-bite,25
armaldo,brine,29
armaldo,slash,34
armaldo,crush-claw,39
armaldo,x-scissor,46
armaldo,protect,53
armaldo,rock-blast,61
feebas,splash,1
feebas,tackle,15
feebas,flail,25
milotic,water-pulse,1
milotic,flail,1
milotic,splash,1
milotic,tackle,1
milotic,wrap,1
milotic,water-gun,1
milotic,disarming-voice,4
milotic,twister,8
milotic,aqua-ring,12
milotic,attract,16
milotic,life-dew,20
milotic,dragon-tail,24
milotic,recover,28
milotic,aqua-tail,32
milotic,safeguard,36
milotic,surf,40
milotic,rain-dance,44
milotic,coil,48
milotic,hydro-pump,52
castform,tackle,1
castform,water-gun,10
castform,ember,10
castform,powder-snow,10
castform,headbutt,15
castform,rain-dance,20
castform,sunny-day,20
castform,hail,20
castform,weather-ball,25
castform,hydro-pump,35
castform,fire-blast,35
castform,blizzard,35
castform,hurricane,45
castform-sunny,tackle,1
castform-sunny,water-gun,10
castform-sunny,ember,10
castform-sunny,powder-snow,10
castform-sunny,headbutt,15
castform-sunny,rain-dance,20
castform-sunny,sunny-day,20
castform-sunny,hail,20
castform-sunny,weather-ball,25
castform-sunny,hydro-pump,35
castform-sunny,fire-blast,35
castform-sunny,blizzard,35
castform-sunny,hurricane,45
castform-rainy,tackle,1
castform-rainy,water-gun,10
castform-rainy,ember,10
castform-rainy,powder-snow,10
castform-rainy,headbutt,15
castform-rainy,rain-dance,20
castform-rainy,sunny-day,20
castform-rainy,hail,20
castform-rainy,weather-ball,25
castform-rainy,hydro-pump,35
castform-rainy,fire-blast,35
castform-rainy,blizzard,35
castform-rainy,hurricane,45
castform-snowy,tackle,1
castform-snowy,water-gun,10
castform-snowy,ember,10
castform-snowy,powder-snow,10
castform-snowy,headbutt,15
castform-snowy,rain-dance,20
castform-snowy,sunny-day,20
castform-snowy,hail,20
castform-snowy,weather-ball,25
castform-snowy,hydro-pump,35
castform-snowy,fire-blast,35
castform-snowy,blizzard,35
castform-snowy,hurricane,45
kecleon,thief,1
kecleon,tail-whip,1
kecleon,astonish,1
kecleon,lick,1
kecleon,scratch,1
kecleon,bind,4
kecleon,shadow-sneak,7
kecleon,feint,10
kecleon,fury-swipes,13
kecleon,feint-attack,16
kecleon,psybeam,18
kecleon,ancient-power,21
kecleon,slash,25
kecleon,camouflage,30
kecleon,shadow-claw,33
kecleon,screech,38
kecleon,substitute,42
kecleon,sucker-punch,46
kecleon,synchronoise,50
shuppet,knock-off,1
shuppet,screech,4
shuppet,night-shade,7
shuppet,spite,10
shuppet,shadow-sneak,13
shuppet,will-o-wisp,16
shuppet,feint-attack,19
shuppet,hex,22
shuppet,curse,26
shuppet,shadow-ball,30
shuppet,embargo,34
shuppet,sucker-punch,38
shuppet,snatch,42
shuppet,grudge,46
shuppet,trick,50
shuppet,phantom-force,54
banette,phantom-force,1
banette,knock-off,1
banette,screech,1
banette,night-shade,1
banette,spite,1
banette,screech,4
banette,night-shade,7
banette,spite,10
banette,shadow-sneak,13
banette,will-o-wisp,16
banette,feint-attack,19
banette,hex,22
banette,curse,26
banette,shadow-ball,30
banette,embargo,34
banette,sucker-punch,40
banette,snatch,46
banette,grudge,52
banette,trick,58
banette,phantom-force,64
banette-mega,phantom-force,1
banette-mega,knock-off,1
banette-mega,screech,1
banette-mega,night-shade,1
banette-mega,spite,1
banette-mega,screech,4
banette-mega,night-shade,7
banette-mega,spite,10
banette-mega,shadow-sneak,13
banette-mega,will-o-wisp,16
banette-mega,feint-attack,19
banette-mega,hex,22
banette-mega,curse,26
banette-mega,shadow-ball,30
banette-mega,embargo,34
banette-mega,sucker-punch,40
banette-mega,snatch,46
banette-mega,grudge,52
banette-mega,trick,58
banette-mega,phantom-force,64
duskull,astonish,1
duskull,leer,1
duskull,disable,4
duskull,shadow-sneak,8
duskull,confuse-ray,12
duskull,night-shade,16
duskull,payback,20
duskull,will-o-wisp,24
duskull,mean-look,28
duskull,hex,32
duskull,curse,36
duskull,shadow-ball,40
duskull,future-sight,44
dusclops,shadow-punch,1
dusclops,fire-punch,1
dusclops,ice-punch,1
dusclops,thunder-punch,1
dusclops,gravity,1
dusclops,bind,1
dusclops,astonish,1
dusclops,leer,1
dusclops,disable,1
dusclops,shadow-sneak,1
dusclops,confuse-ray,12
dusclops,night-shade,16
dusclops,payback,20
dusclops,will-o-wisp,24
dusclops,mean-look,28
dusclops,hex,32
dusclops,curse,36
dusclops,shadow-ball,42
dusclops,future-sight,48
dusknoir,shadow-punch,1
dusknoir,fire-punch,1
dusknoir,ice-punch,1
dusknoir,thunder-punch,1
dusknoir,gravity,1
dusknoir,bind,1
dusknoir,astonish,1
dusknoir,leer,1
dusknoir,disable,1
dusknoir,shadow-sneak,1
dusknoir,confuse-ray,12
dusknoir,night-shade,16
dusknoir,payback,20
dusknoir,will-o-wisp,24
dusknoir,mean-look,28
dusknoir,hex,32
dusknoir,curse,36
dusknoir,shadow-ball,42
dusknoir,future-sight,48
dusknoir,destiny-bond,54
tropius,leaf-storm,1
tropius,leer,1
tropius,gust,1
tropius,growth,1
tropius,razor-leaf,1
tropius,sweet-scent,6
tropius,stomp,10
tropius,magical-leaf,16
tropius,whirlwind,21
tropius,leaf-tornado,26
tropius,natural-gift,30
tropius,air-slash,36
tropius,body-slam,41
tropius,bestow,46
tropius,synthesis,50
tropius,solar-beam,56
tropius,leaf-storm,61
chingling,wrap,1
chingling,growl,4
chingling,astonish,7
chingling,confusion,10
chingling,yawn,13
chingling,last-resort,16
chingling,entrainment,19
chingling,uproar,32
chimecho,healing-wish,1
chimecho,synchronoise,1
chimecho,wrap,1
chimecho,growl,1
chimecho,astonish,1
chimecho,confusion,1
chimecho,growl,4
chimecho,astonish,7
chimecho,confusion,10
chimecho,yawn,13
chimecho,psywave,16
chimecho,take-down,19
chimecho,extrasensory,22
chimecho,heal-bell,27
chimecho,uproar,32
chimecho,safeguard,37
chimecho,double-edge,42
chimecho,heal-pulse,47
chimecho,synchronoise,52
chimecho,healing-wish,57
absol,perish-song,1
absol,future-sight,1
absol,scratch,1
absol,feint,1
absol,leer,1
absol,quick-attack,1
absol,leer,4
absol,quick-attack,7
absol,pursuit,10
absol,taunt,13
absol,bite,16
absol,double-team,19
absol,slash,22
absol,swords-dance,25
absol,night-slash,29
absol,detect,33
absol,psycho-cut,37
absol,me-first,41
absol,sucker-punch,45
absol,razor-wind,49
absol,future-sight,53
absol,perish-song,57
absol-mega,perish-song,1
absol-mega,future-sight,1
absol-mega,scratch,1
absol-mega,feint,1
absol-mega,leer,1
absol-mega,quick-attack,1
absol-mega,leer,4
absol-mega,quick-attack,7
absol-mega,pursuit,10
absol-mega,taunt,13
absol-mega,bite,16
absol-mega,double-team,19
absol-mega,slash,22
absol-mega,swords-dance,25
absol-mega,night-slash,29
absol-mega,detect,33
absol-mega,psycho-cut,37
absol-mega,me-first,41
absol-mega,sucker-punch,45
absol-mega,razor-wind,49
absol-mega,future-sight,53
absol-mega,perish-song,57
snorunt,powder-snow,1
snorunt,astonish,1
snorunt,leer,5
snorunt,double-team,10
snorunt,ice-shard,15
snorunt,protect,20
snorunt,icy-wind,25
snorunt,frost-breath,30
snorunt,bite,35
snorunt,ice-fang,40
snorunt,hail,45
snorunt,headbutt,50
snorunt,crunch,55
snorunt,blizzard,60
glalie,freeze-dry,1
glalie,sheer-cold,1
glalie,powder-snow,1
glalie,astonish,1
glalie,leer,1
glalie,double-team,1
glalie,ice-shard,15
glalie,protect,20
glalie,icy-wind,25
glalie,frost-breath,30
glalie,bite,35
glalie,ice-fang,40
glalie,hail,47
glalie,headbutt,54
glalie,crunch,61
glalie,blizzard,68
glalie-mega,freeze-dry,1
glalie-mega,sheer-cold,1
glalie-mega,powder-snow,1
glalie-mega,leer,1
glalie-mega,double-team,1
glalie-mega,ice-shard,1
glalie-mega,double-team,5
glalie-mega,ice-shard,10
glalie-mega,icy-wind,14
glalie-mega,bite,19
glalie-mega,ice-fang,23
glalie-mega,headbutt,28
glalie-mega,protect,32
glalie-mega,frost-breath,37
glalie-mega,crunch,41
glalie-mega,blizzard,48
glalie-mega,hail,54
glalie-mega,sheer-cold,61
froslass,hex,1
froslass,destiny-bond,1
froslass,protect,1
froslass,bite,1
froslass,ice-fang,1
froslass,headbutt,1
froslass,crunch,1
froslass,powder-snow,1
froslass,astonish,1
froslass,leer,1
froslass,double-team,1
froslass,ice-shard,15
froslass,draining-kiss,20
froslass,icy-wind,25
froslass,frost-breath,30
froslass,confuse-ray,35
froslass,hail,40
froslass,will-o-wisp,47
froslass,aurora-veil,54
froslass,shadow-ball,61
froslass,blizzard,68
spheal,defense-curl,1
spheal,powder-snow,1
spheal,growl,1
spheal,water-gun,1
spheal,rollout,5
spheal,encore,9
spheal,ice-ball,13
spheal,brine,17
spheal,aurora-beam,21
spheal,body-slam,26
spheal,rest,31
spheal,snore,31
spheal,hail,36
spheal,blizzard,41
spheal,sheer-cold,46
sealeo,swagger,1
sealeo,defense-curl,1
sealeo,powder-snow,1
sealeo,growl,1
sealeo,water-gun,1
sealeo,rollout,5
sealeo,encore,9
sealeo,ice-ball,13
sealeo,brine,17
sealeo,aurora-beam,21
sealeo,body-slam,26
sealeo,rest,31
sealeo,snore,31
sealeo,hail,38
sealeo,blizzard,45
sealeo,sheer-cold,52
walrein,ice-fang,1
walrein,swagger,1
walrein,crunch,1
walrein,defense-curl,1
walrein,powder-snow,1
walrein,growl,1
walrein,water-gun,1
walrein,rollout,7
walrein,encore,7
walrein,ice-ball,13
walrein,brine,19
walrein,aurora-beam,19
walrein,body-slam,25
walrein,rest,31
walrein,snore,31
walrein,hail,38
walrein,blizzard,49
walrein,sheer-cold,60
clamperl,clamp,1
clamperl,water-gun,1
clamperl,whirlpool,1
clamperl,iron-defense,1
clamperl,shell-smash,50
huntail,whirlpool,1
huntail,bite,1
huntail,screech,5
huntail,scary-face,9
huntail,feint-attack,11
huntail,water-pulse,14
huntail,ice-fang,16
huntail,brine,19
huntail,sucker-punch,23
